Timestamp,MusicID,AudioPosition,MeanValue
2025-01-14T06:13:46.781Z,0,98.550644,0.015921871367717683
2025-01-14T06:14:06.782Z,0,118.490529,0.022469878717346226
2025-01-14T06:14:26.784Z,0,0,0.018271213391359037
2025-01-14T06:14:46.789Z,0,13.422783,0.017682244963415153
2025-01-14T06:15:06.794Z,0,33.351732,0.016308426046313163
2025-01-14T06:15:26.809Z,0,53.264884,0.019340795856903126
2025-01-14T06:15:46.813Z,0,73.213388,0.016053364460675405
2025-01-14T06:16:06.821Z,0,93.155766,0.01643754502811875
2025-01-14T06:16:26.821Z,0,113.085685,0.01744636976471628
2025-01-14T06:16:46.831Z,0,0,0.017760086831485587
2025-01-14T06:17:06.846Z,0,8.029946,0.015846483662192098
2025-01-14T06:17:26.858Z,0,27.985655,0.017671571470395605
2025-01-14T06:17:46.863Z,0,47.932646,0.017340498820763613
2025-01-14T06:18:06.869Z,0,67.874588,0.01846698164760034
2025-01-14T06:18:26.873Z,0,87.812646,0.01731639153392615
2025-01-14T06:18:46.876Z,0,107.744596,0.015966709029009037
2025-01-14T06:19:06.880Z,0,0,0.01529185916553318
2025-01-14T06:19:26.888Z,0,2.699081,0.016367131032848457
2025-01-14T06:19:46.888Z,0,22.645815,0.01609400112874286
2025-01-14T06:20:06.891Z,0,42.582355,0.016771519399621584
2025-01-14T06:20:26.899Z,0,62.522566,0.01550520565500265
2025-01-14T06:20:46.907Z,0,82.461355,0.01810982196178038
2025-01-14T06:21:06.906Z,0,102.407363,0.018896010754914212
2025-01-14T06:21:26.920Z,0,122.341925,0.018866009914808593
2025-01-14T06:21:46.924Z,0,0,0.015050523752993443
2025-01-14T06:22:06.930Z,0,17.303103,0.019631911897041734
2025-01-14T06:22:26.943Z,0,37.252835,6.734650866858953
2025-01-14T06:22:46.944Z,0,57.204848,0.04876765336889534
2025-01-14T06:23:06.947Z,0,77.148175,0.05758345086705391
2025-01-14T06:23:26.950Z,0,97.08481,0.029257296440921423
2025-01-14T06:23:46.955Z,0,117.023698,0.02847281631061299
2025-01-14T06:24:06.957Z,0,0,0.043309679112756856
2025-01-14T06:24:26.967Z,0,11.935715,0.3979445659165029
2025-01-14T06:24:46.966Z,0,31.882186,0.05533400905616709
2025-01-14T06:25:06.967Z,0,51.817566,0.029785307802263735
2025-01-14T06:25:26.970Z,0,71.753402,0.027891157735350426
2025-01-14T06:25:46.979Z,0,91.682837,0.03590874716695622
2025-01-14T06:26:06.982Z,0,111.631592,0.023334720097007378
2025-01-14T06:26:26.987Z,0,0,0.02348589652582344
2025-01-14T06:26:47.000Z,0,6.566502,0.027734456043932185
2025-01-14T06:27:07.011Z,0,26.515858,0.02498459729234096
2025-01-14T06:27:27.018Z,0,46.455764,0.03746562300642618
2025-01-14T06:27:47.031Z,0,66.383192,0.038515538946228674
2025-01-14T06:28:07.036Z,0,86.333598,0.026520344304248163
2025-01-14T06:28:27.041Z,0,106.268008,0.021641926264287056
2025-01-14T06:28:47.047Z,0,0,0.024134654743819026
2025-01-14T06:29:07.060Z,0,1.206133,0.3735553342925067
2025-01-14T06:29:27.067Z,0,21.154767,0.03586745949182678
2025-01-14T06:29:47.072Z,0,41.100832,0.024419808081398847
2025-01-14T06:30:07.087Z,0,61.042106,0.026141145001583575
2025-01-14T06:30:27.093Z,0,80.988574,0.023975483949828458
2025-01-14T06:30:47.109Z,0,100.930478,0.020729170416399125
2025-01-14T06:31:07.113Z,0,120.878961,0.05042744464292302
2025-01-14T06:31:27.129Z,0,0,0.02953585419838832
2025-01-14T06:31:47.142Z,0,15.818762,0.03515197099677754
2025-01-14T06:32:07.146Z,0,35.770313,0.02776402794047632
2025-01-14T06:32:27.157Z,0,55.71497,0.039238879275530145
2025-01-14T06:32:47.171Z,0,75.661227,0.02185095098136579
2025-01-14T06:33:07.173Z,0,95.611313,0.02440472609858909
2025-01-14T06:33:27.181Z,0,115.553763,0.02425944810921817
2025-01-14T06:33:47.185Z,0,0,0.026898583305910957
2025-01-14T06:34:07.187Z,0,10.484602,0.031867194943637635
2025-01-14T06:34:27.188Z,0,30.420691,0.02771579087211909
2025-01-14T06:34:47.192Z,0,50.357673,0.023171211024754522
2025-01-14T06:35:07.201Z,0,70.299072,0.024767904581533377
2025-01-14T06:35:27.202Z,0,90.239259,0.025885593737270625
2025-01-14T06:35:47.208Z,0,110.180414,0.023643167853040912
2025-01-14T06:36:07.221Z,0,0,0.023408348562118153
2025-01-14T08:00:03.389Z,0,0,0.0133006996089355
2025-01-14T08:00:23.405Z,0,0,0.013889711806310656
2025-01-14T08:00:43.414Z,0,0,0.011129008335182327
2025-01-14T08:01:03.420Z,0,0,0.01450170335640147
2025-01-14T08:01:23.423Z,0,0,0.018563220355561103
2025-01-14T08:01:43.426Z,0,0,0.010658604441062763
2025-01-14T08:02:03.435Z,0,19.624165,0.007320208037361587
2025-01-14T08:02:23.441Z,0,39.567463,0.008331091604342528
2025-01-14T08:02:43.443Z,0,59.507192,0.015391592915093353
2025-01-14T08:03:03.451Z,0,79.438528,0.008555035160171167
2025-01-14T08:03:23.456Z,0,99.378558,0.010232221037904238
2025-01-14T08:03:43.467Z,0,119.312776,0.008819458329617648
2025-01-14T08:04:03.476Z,0,0,0.006109070412686986
2025-01-14T08:04:23.488Z,0,14.234592,0.008203278458685341
2025-01-14T08:04:43.488Z,0,34.181367,0.014702381752479917
2025-01-14T08:05:03.492Z,0,54.107199,0.009835556738579615
2025-01-14T08:05:23.498Z,0,74.037028,0.007927986097711415
2025-01-14T08:05:43.505Z,0,93.973171,0.008270042315759382
2025-01-14T08:06:03.520Z,0,113.916359,0.008455455881294089
2025-01-14T08:06:23.526Z,0,0,0.011878568029773683
2025-01-14T08:06:43.536Z,0,8.855122,0.010195654962473167
2025-01-14T08:07:03.548Z,0,28.790164,0.008904503198729603
2025-01-14T08:07:23.556Z,0,48.737051,0.0091450613404942
2025-01-14T08:07:43.560Z,0,68.671503,0.006732443271430798
2025-01-14T08:08:03.562Z,0,88.589657,0.00500090415360598
2025-01-14T08:08:15.440Z,0,0,0.00500090415360598
2025-01-14T08:08:23.561Z,0,108.529731,0.006371161965624152
2025-01-14T08:08:35.510Z,0,0,0.006371161965624152
2025-01-14T08:08:43.569Z,0,0,0.0069076008622188404
2025-01-14T08:08:55.426Z,0,0,0.0069076008622188404
2025-01-14T08:09:03.570Z,0,3.456741,0.009559905263495259
2025-01-14T08:09:15.446Z,0,0,0.009559905263495259
2025-01-14T08:09:23.577Z,0,23.385845,0.010155518645598603
2025-01-14T08:09:35.435Z,0,0,0.010155518645598603
2025-01-14T08:09:43.591Z,0,43.321656,0.011677247108098018
2025-01-14T08:09:55.490Z,0,0,0.011677247108098018
2025-01-14T08:10:03.603Z,0,63.260548,5.54898750085206
2025-01-14T08:10:23.616Z,0,83.201697,0.5989453641707221
2025-01-14T08:10:43.626Z,0,103.145956,0.019367221065426352
2025-01-14T08:11:03.631Z,0,123.080388,0.02425824617096321
2025-01-14T08:11:23.639Z,0,0,0.01767267142383799
2025-01-14T08:11:43.648Z,0,17.997945,0.9209652097697854
2025-01-14T08:12:03.652Z,0,37.924484,0.020273563930457823
2025-01-14T08:12:23.659Z,0,57.854659,0.021276621080557123
2025-01-14T08:12:43.667Z,0,77.7918,0.014540141235248669
2025-01-14T08:13:03.669Z,0,97.727523,0.01581179905499426
2025-01-14T08:13:23.671Z,0,117.654736,0.0178181787804924
2025-01-14T08:13:43.687Z,0,0,0.015070789062139227
2025-01-14T08:14:03.691Z,0,12.584797,0.019456698342722366
2025-01-14T08:14:23.694Z,0,32.483788,0.020587838122968345
2025-01-14T08:14:43.706Z,0,52.415951,0.021653806579280364
2025-01-14T08:15:03.718Z,0,72.360834,0.016751614143036633
2025-01-14T08:15:23.724Z,0,92.306712,0.02067661271017852
2025-01-14T08:15:43.733Z,0,112.239081,0.018963975160534594
2025-01-14T08:16:03.737Z,0,0,0.02353508153295805
2025-01-14T08:16:23.750Z,0,7.175297,0.018837655500635642
2025-01-14T08:16:43.751Z,0,27.123899,0.024528270285730593
2025-01-14T08:17:03.764Z,0,47.052861,0.0190957141926276
2025-01-14T08:17:23.773Z,0,66.985027,2.7459904326605264
2025-01-14T08:17:43.779Z,0,86.926308,0.018994117542813098
2025-01-14T08:18:03.782Z,0,106.863498,0.016277702076765273
2025-01-14T08:33:05.605Z,0,0,14.105721109178159
2025-01-14T08:48:05.603Z,0,0,9.36389475682979
